"","Time","Id_Site","Archipelago","Island","Depth","Date_Time","Quantum","Battery"
"247","07:30:00","MO-2","Society","Moorea","20",2018-09-05 07:30:00,77.9,1.5
"248","07:35:00","MO-2","Society","Moorea","20",2018-09-05 07:35:00,83.2,1.5
"249","07:40:00","MO-2","Society","Moorea","20",2018-09-05 07:40:00,86.6,1.51
"250","07:45:00","MO-2","Society","Moorea","20",2018-09-05 07:45:00,83.8,1.5
"251","07:50:00","MO-2","Society","Moorea","20",2018-09-05 07:50:00,84.9,1.5
"252","07:55:00","MO-2","Society","Moorea","20",2018-09-05 07:55:00,98.3,1.5
"253","08:00:00","MO-2","Society","Moorea","20",2018-09-05 08:00:00,115,1.5
"254","08:05:00","MO-2","Society","Moorea","20",2018-09-05 08:05:00,112.1,1.5
"255","08:10:00","MO-2","Society","Moorea","20",2018-09-05 08:10:00,110.2,1.5
"256","08:15:00","MO-2","Society","Moorea","20",2018-09-05 08:15:00,131.9,1.5
"257","08:20:00","MO-2","Society","Moorea","20",2018-09-05 08:20:00,153.6,1.5
"258","08:25:00","MO-2","Society","Moorea","20",2018-09-05 08:25:00,144.2,1.5
"259","08:30:00","MO-2","Society","Moorea","20",2018-09-05 08:30:00,144.4,1.5
"260","08:35:00","MO-2","Society","Moorea","20",2018-09-05 08:35:00,168.6,1.5
"261","08:40:00","MO-2","Society","Moorea","20",2018-09-05 08:40:00,170.3,1.5
"262","08:45:00","MO-2","Society","Moorea","20",2018-09-05 08:45:00,170.4,1.5
"263","08:50:00","MO-2","Society","Moorea","20",2018-09-05 08:50:00,178.6,1.5
"264","08:55:00","MO-2","Society","Moorea","20",2018-09-05 08:55:00,190.2,1.51
"265","09:00:00","MO-2","Society","Moorea","20",2018-09-05 09:00:00,242.7,1.5
"266","09:05:00","MO-2","Society","Moorea","20",2018-09-05 09:05:00,253.8,1.5
"267","09:10:00","MO-2","Society","Moorea","20",2018-09-05 09:10:00,221.4,1.5
"268","09:15:00","MO-2","Society","Moorea","20",2018-09-05 09:15:00,231.6,1.5
"269","09:20:00","MO-2","Society","Moorea","20",2018-09-05 09:20:00,228.7,1.5
"270","09:25:00","MO-2","Society","Moorea","20",2018-09-05 09:25:00,226.9,1.5
"271","09:30:00","MO-2","Society","Moorea","20",2018-09-05 09:30:00,258,1.5
"272","09:35:00","MO-2","Society","Moorea","20",2018-09-05 09:35:00,308,1.5
"273","09:40:00","MO-2","Society","Moorea","20",2018-09-05 09:40:00,273.4,1.5
"274","09:45:00","MO-2","Society","Moorea","20",2018-09-05 09:45:00,262.4,1.5
"275","09:50:00","MO-2","Society","Moorea","20",2018-09-05 09:50:00,113,1.5
"276","09:55:00","MO-2","Society","Moorea","20",2018-09-05 09:55:00,347.6,1.5
"277","10:00:00","MO-2","Society","Moorea","20",2018-09-05 10:00:00,96.5,1.5
"278","10:05:00","MO-2","Society","Moorea","20",2018-09-05 10:05:00,141.5,1.5
"279","10:10:00","MO-2","Society","Moorea","20",2018-09-05 10:10:00,314.3,1.5
"280","10:15:00","MO-2","Society","Moorea","20",2018-09-05 10:15:00,267.2,1.51
"281","10:20:00","MO-2","Society","Moorea","20",2018-09-05 10:20:00,324,1.51
"282","10:25:00","MO-2","Society","Moorea","20",2018-09-05 10:25:00,246.8,1.5
"283","10:30:00","MO-2","Society","Moorea","20",2018-09-05 10:30:00,96.6,1.5
"284","10:35:00","MO-2","Society","Moorea","20",2018-09-05 10:35:00,422.6,1.5
"285","10:40:00","MO-2","Society","Moorea","20",2018-09-05 10:40:00,164.4,1.5
"286","10:45:00","MO-2","Society","Moorea","20",2018-09-05 10:45:00,101,1.5
"287","10:50:00","MO-2","Society","Moorea","20",2018-09-05 10:50:00,368.3,1.5
"288","10:55:00","MO-2","Society","Moorea","20",2018-09-05 10:55:00,318.3,1.5
"289","11:00:00","MO-2","Society","Moorea","20",2018-09-05 11:00:00,295.8,1.5
"290","11:05:00","MO-2","Society","Moorea","20",2018-09-05 11:05:00,201.3,1.51
"291","11:10:00","MO-2","Society","Moorea","20",2018-09-05 11:10:00,335.1,1.5
"292","11:15:00","MO-2","Society","Moorea","20",2018-09-05 11:15:00,251.6,1.5
"293","11:20:00","MO-2","Society","Moorea","20",2018-09-05 11:20:00,409,1.5
"294","11:25:00","MO-2","Society","Moorea","20",2018-09-05 11:25:00,180.6,1.5
"295","11:30:00","MO-2","Society","Moorea","20",2018-09-05 11:30:00,455.5,1.5
"296","11:35:00","MO-2","Society","Moorea","20",2018-09-05 11:35:00,107.4,1.5
"297","11:40:00","MO-2","Society","Moorea","20",2018-09-05 11:40:00,144.1,1.5
"298","11:45:00","MO-2","Society","Moorea","20",2018-09-05 11:45:00,87.1,1.5
"299","11:50:00","MO-2","Society","Moorea","20",2018-09-05 11:50:00,115.6,1.5
